Bcell	Cancer	CD4_Eff	CD8T	Endothelial	Eos	Glia	Mono	Neu	Neuron	NK	Treg
cg01411142	2.02102050725255	2.48826432076921	1.5955880204231	2.05047064262004	5.67819728109197	2.00102330008854	9.35886933870085	2.05598992560417	1.97600597465437	91.1068295911756	2.07120658280613	1.73128324839836
cg05315874	1.58788183893039	1.64546591625657	1.27852032391416	1.53848628628399	3.07228926561726	1.61367728431547	6.49790509289484	1.66312624794238	1.60357532563311	88.3752154654943	1.6131752760383	1.33215206818999
cg21463177	3.2076514012156	2.93870199050317	3.55410580814875	2.91250969494747	3.67484462384079	3.52245733045525	33.853303912716	3.09009157978353	3.34559316770047	92.2422129618543	3.30644250829805	3.328089339234
cg09954189	91.5811973930227	5.24844971416429	92.3874488020057	90.8658374138281	5.14841844493539	90.5416095451837	5.18106783960797	90.3418064219772	89.4551272885019	9.70468566531505	91.0648825556003	92.5202266336281
cg19694519	92.7655462181283	93.5246513581121	16.9747250490156	51.230912905935	80.0731230207485	93.3396284142772	92.9247440650623	93.1181990865074	93.9594190955639	82.0956104466208	89.0002229367775	42.8942114175004
cg19021985	4.26028088056979	97.2277616235149	3.58273147645071	4.12639356272066	40.9526089653922	3.09922714311565	46.5020434427307	4.06231244623621	3.76659746883582	41.0577314163317	3.82930089435687	3.53203926137249
cg09125300	97.5255871207001	4.33152020979098	97.132118737421	97.4765237245848	83.1539649336324	97.8717434803566	91.5282157851418	97.5916002150406	97.800999907156	94.2490543859731	97.556747894541	97.3750648440318
cg17250770	84.3380025206309	92.1917761786432	8.8763794299045	46.1051059142751	11.9003807925411	68.0269885796423	10.6807687566519	84.0061976014808	70.3488654571753	12.9636270232921	87.6294713395436	18.6031826332648
cg06226386	61.3335457912575	92.330539874435	13.6018782520534	51.6275163708093	39.8016664707122	57.3807383515735	38.0840789334345	80.576074227025	63.8033844539188	57.1309683744582	89.0290415045151	14.1437265260697
cg09177577	94.7213593637763	93.8681190174185	18.4868393310545	84.5771293109529	96.5230078473235	94.529454601162	93.0353265035956	94.5613532616688	94.0952997239161	61.3438531653164	94.2285304720414	68.1437926624366
cg09069499	93.1668728984777	92.6144642905388	93.6524159955065	93.3015473382736	5.98520213632972	74.7179442084829	6.8756762450284	56.8087690381832	41.7968163335142	7.04466711518749	93.2086285069675	92.2570111168542
cg03386509	92.6813672688314	92.5761993844693	94.7330772142621	92.8849565568765	75.6442043541519	91.4375023788782	78.7184893489404	92.3408361136487	67.5884165063525	87.3026633856163	93.5532515548724	93.2372885187992
cg05621091	1.6918402822349	1.71618025167558	1.04134273408268	1.56630537692149	96.4141878571128	1.46610596695795	95.2527687302371	1.70195210800692	1.48107294396722	95.5914771634546	1.62930660725991	1.1421308552896
cg03746834	15.3866979492746	91.6020177355467	96.1380394796624	83.8109015269307	33.1432701971555	7.06600138445132	27.996023552021	13.5576178524046	9.71597900537522	22.9913502934046	79.5922156838714	91.6914803900774
cg19033875	3.73243307150715	3.6382409848249	5.5167982553429	5.4935351181768	11.6971210356613	4.08947507514108	7.03703597606532	3.75419812409843	4.40361747314477	92.8464447001979	5.00101143688666	4.79608187922517
cg11699257	93.8495350767156	94.7272742482511	96.0173808077468	93.8731246173733	4.81598337462087	93.1441891353254	3.50843677564123	55.2980482716042	82.3463931308006	3.69055408399773	91.5721392307482	95.1987175078666
cg11893955	81.538202512622	97.5110122524659	5.95252389990021	16.3426742274681	87.6485903406184	97.011851919394	85.7484674270449	93.6448432947989	96.3017634347661	86.354696760443	31.2001991472349	6.11385351129861
cg02324835	91.2483820932984	93.2022276226344	46.9345893334378	36.4822064488461	10.6546111111552	93.6678140978002	13.690683878578	90.8357587049099	93.4429940796851	66.3165671976036	75.9521483242494	57.9677121246024
cg11531557	91.3684639652168	91.1846221596121	67.8862192368434	38.8965162642962	47.5320942287909	92.2281296282718	88.7699985216628	91.3504426277525	90.9684079682348	90.594439783213	82.6331694853504	74.241790069271
cg06043201	78.224136821474	89.2826600246976	91.2624280652881	86.0088527437232	77.4360894588648	75.3650030857883	84.684687541778	36.0314900825377	41.2012368847788	91.8704606858545	82.4671298125365	90.9750059277396
cg13983578	1.66280173346475	1.60341067090248	1.34467084819363	1.48339520564184	95.3499950408649	1.66136471986211	94.4295562667857	1.61086918004168	1.64288462169121	30.5527966087156	1.58417310015168	1.39413375869983
cg18813599	85.2065402055735	90.8642054541852	7.79179912827495	37.9441256932573	74.1661427003226	78.854894940974	46.0495529729478	84.7570074964805	81.6237977990172	94.463013693774	69.0151864386228	8.25152427055908
cg09557342	3.73855625616125	3.16517102936973	4.47146895018347	3.71132058582941	5.63045934983298	5.04554135488469	90.6958227558641	3.82930996217382	4.1715789152082	77.4878437709409	3.95660231161762	4.50602575271114
cg09052458	3.89783373518864	4.12678714799569	4.68309261455362	3.74600184352332	3.99060419342655	4.89622635936695	5.1418124407193	3.90842126589849	4.62982579489401	85.7796553992146	3.92548471918898	4.7792829371812
cg17325073	1.38893893168034	1.22237374735345	1.08504141670334	1.26590561791225	5.98026525113013	1.38294247637862	30.4242078880982	1.42914122203148	1.36414868414195	81.3022607077557	1.40323360313018	1.0622069244841
cg19626138	4.97416735449241	93.059026351718	81.5653102134497	52.368245703578	76.4376001926418	15.2072140428981	78.8770482354688	35.3430696665321	30.3295371078432	77.3297093605634	5.34367543061074	82.4799290691961
cg00920892	8.60914407053258	94.3634240108232	32.2683342051121	23.8617465397116	88.7183052375194	53.1457972701675	89.8270322450555	75.5046786769695	68.359029584314	90.6838647825743	12.2567153198376	35.0552182706488
cg26921611	92.3462119490593	95.266544289201	93.4314777616625	92.9906028877879	94.0942215969316	9.62608507373138	93.1749336351288	68.4449010478837	40.992832310319	94.6844016818717	90.405462987544	93.9558910095746
cg21184369	81.6291563415315	93.0968984736279	94.1340204642763	91.6270062140743	53.8350846969307	6.2229555971659	56.4388297325264	13.7539304397874	6.86372528595603	55.8571095354664	89.0674920474705	93.3736973903489
cg14546712	98.599304794999	98.8965710983226	98.7079488409281	98.6396906853003	3.76235477910454	98.7955310113099	2.52050750269814	98.5863867805544	98.8335826511525	2.6907691041863	98.572935896214	98.2062319064552
cg05176211	87.1704684712396	88.8040153623875	69.1251767746311	80.6743136470494	3.52232418149466	80.0012614230031	5.19087307238142	82.1249492547026	80.0551513161075	5.79903524515276	81.0417557872198	53.1819133176841
cg01632240	88.0178546080494	88.9988771640785	90.4862146507078	86.624497191182	90.4763495216789	67.6741372386126	91.6389824241074	73.0958325331357	32.5700457870092	89.7607295914872	85.9064509273501	87.581760605019
cg18404652	74.324014614278	90.9954059727707	19.7572293029942	13.7593316953157	94.9670886729161	75.5019087911556	91.3200693612493	78.1580060585416	75.4398336690118	93.9060814232433	21.4556639820122	15.6890861836645
cg01419713	93.0212653907494	92.1202568829298	85.8694848176682	92.4404645510316	92.9746804786847	95.0455757325144	93.5962529472281	94.1343577909244	94.3688855524537	94.4917676995832	93.4482242999508	45.6364883109482
cg14547461	90.7216510008888	92.0742268779022	91.3448570438335	91.7055950331935	13.6907021548846	38.6703195660365	9.5462459291011	77.1881590506763	20.8423632824041	84.7593462435659	90.3194376926202	90.6546911124289
cg04220930	16.4876272144838	86.6597081608942	78.8725582082492	80.7456492111636	16.2119545681415	68.2779432977454	13.5579607617995	78.5152261563368	63.1041742407993	58.0903797128879	74.0802828310214	35.6557679923058
cg26275360	90.8930939048021	91.7836992447383	92.8761015739501	73.7159313125464	85.6059090940278	93.5856332432266	48.6393865367809	92.8488037484901	93.8638724897365	91.019586844717	12.9931608749387	92.2858984498128
cg08573701	94.3321414725637	93.2235436830622	11.5766657797824	61.108704777621	6.9861354360179	95.5162979993391	8.02075579321959	94.7757003392471	95.1081914271982	7.39271234072771	93.7120312807438	31.0511792032355
cg18835815	89.5993223203031	91.1776284066915	53.9855610506229	85.58970424525	2.80824810962762	92.307993243192	1.74771925264262	81.3579760862966	92.0888138537802	1.71455156021261	84.6108310136219	20.585964093085
cg12047375	93.2587939494757	93.6049135383319	59.4741818588305	90.620133609396	94.0768728373014	94.4768731128343	92.9400036341163	93.2778806285706	93.577470158386	94.3972293303981	88.8061274025923	26.2872162513747
cg25011252	83.5262530584664	82.3337508494267	36.4963494541327	56.8623140525077	93.3006046290666	85.3157099630286	75.0260167840738	83.4099709335828	86.0443267033994	81.231829157869	83.4881538168534	52.7345728906984
cg27519392	87.2829993190341	88.5689797935881	9.14282904334469	41.60959466168	95.1458385862796	89.5946520438088	92.9756456563202	87.8434392724461	88.4427987608054	94.2680100681662	85.7095845357249	19.8130299778865
cg06445016	3.67540517871684	93.8331016528723	13.8346788990494	5.36545229977608	34.2119713905885	3.99447674130325	42.4716270568495	3.8974974159847	4.16411306872229	41.3766845154845	10.5089686793804	58.2611844398748
cg10311161	67.0966404190418	91.6320662979187	93.088002871231	84.3877734390041	3.62287042907542	81.1655119641872	3.54150522082566	28.661008163363	84.7890310354489	3.42331317588067	69.5607135658273	91.7114660805189
cg18250453	11.6474215992537	92.4143891885016	94.5099689339939	91.846567148957	86.7608314575791	92.6283680800812	86.2315657509875	94.1218598493786	94.4789958938164	94.1002350817218	88.4363599050875	93.8661641380808
cg23338668	93.0366324790727	92.8255978504525	93.1231204160197	91.6907186680616	92.2242268348807	89.5853453976549	72.34548024108	89.7657793654982	36.6655102548031	90.9451717038281	92.2843986754462	92.9271919681313
cg17829810	92.322642162519	94.4184028936881	94.4750161385623	92.55252992947	93.1278721456007	94.9346600143275	85.0997716954089	58.8606919348329	94.4150293843074	93.2868009481859	91.0961731784864	92.8308478440294
cg08232264	2.05708284739331	1.79633695031649	1.48790044939483	2.27757109512284	90.561260139407	1.53104408151297	57.8719447093514	1.93799488402943	1.54676870714601	9.78416112687968	2.01476705576881	1.50066588991776
cg22094071	87.835682810832	92.0822553587213	94.7302985344222	93.0742173439486	7.65685016421148	18.0606617149	5.28635032218711	21.1195739241984	19.5373091009453	5.39896241267823	91.6650543367573	94.4838819831931
cg10207187	1.41877797735563	1.42275872195718	1.12556539019223	1.37686377377272	96.0217223400658	1.20909515195715	94.8976722159577	1.37153574884445	1.25186634706442	95.3371893445241	1.35562762121146	1.20634831526674
cg22062539	89.2257205799392	90.6733582068314	34.2467529162142	16.9623030435927	4.87110435257137	89.3094230675206	5.23514763604457	90.6170068151232	89.4209327084622	5.03811293986673	15.103023629185	26.1400066854925
cg18304186	93.232300269314	91.9220333128802	94.4762309550449	82.2292045196841	4.09885043478299	92.7182912865849	3.84724220956315	92.7295911641474	92.8941711570982	4.0430083569559	32.7553482337745	94.2652965404386
cg20490199	2.69510687018999	2.39009357898293	2.82704422650631	2.71090476433716	7.26137621377668	3.23357720693563	5.15704924924207	2.76537941983908	3.5358637108806	77.9813754512222	2.86237090295562	2.80632889426594
cg04838847	35.2295704508976	98.376301645416	98.4715125131075	98.0831448784687	87.7343805341609	98.4631724620737	89.5095717572059	98.1147127932943	98.3120615931842	90.7951726749455	97.8460071348787	98.2959963275223
cg21744203	1.48146152188572	1.40205264956611	1.18320191985327	1.36840892559427	8.13133334419697	1.5531425029643	86.3821130592298	1.51450826462217	1.62017001836326	91.423786090693	1.54058953430689	1.25123532967841
cg01000365	4.05868969605007	3.40586011258865	3.79737607872993	3.73669770765224	92.9861414541262	4.70960221459464	45.0154712131446	4.02398107706308	4.03514220225245	2.71063828118235	4.12253774953732	4.17226396960435
cg23516026	93.3529754930362	92.785496436904	94.9711133875272	93.3268979513218	7.36868544187595	94.8732863724805	65.2528123360709	93.8489126442178	94.2464104681316	92.007202169113	94.2118328192805	54.9130663068869
cg02160684	90.5445932466817	90.1195444059987	90.3589992613857	89.8698661430876	95.2601211670887	15.927597618374	94.797699224318	12.221819204866	18.102016946588	94.559485091521	89.9300722408905	89.2579927075508
cg24514600	90.9047906545181	91.4583830763366	93.1106947903503	90.0941594027998	46.2102601771389	79.7412398015541	55.699510035124	51.4939729971746	40.634453294834	54.8158850838347	90.8570516033982	90.9088612667142
cg03611307	89.594658856897	89.9272130760878	18.2916240270015	47.9018073102103	96.1339519905173	84.0782621706625	93.5378133339191	89.8914163899449	88.0208900005084	94.0106709889889	86.4359361012699	28.6920080506535
cg19911880	92.3785345045767	90.8805417169305	93.0855189433901	92.491556442604	88.1211120891012	60.8338931292138	87.8193751113532	47.6853543914764	80.3142607773447	87.7973692104013	92.1068082117719	93.6473120978973
cg07457727	92.247675201078	93.7189749466781	94.6695299200439	93.3188872532447	5.66667498922653	93.7300084718341	5.76451901675585	22.7052590280863	92.4911288610926	5.57946962030556	91.7480328772578	94.1926484392642
cg09502207	93.8862705972295	7.62920998791658	95.8999878700591	93.6379335534499	94.2774885895125	95.1655936520192	93.076106442457	93.3292053309527	95.2438253217601	91.3277377003738	93.8642133673456	93.1531516536486
cg27224718	94.1652795738167	98.7627143217742	98.8772722272731	98.6289501325452	94.3509689664709	98.8599861453582	91.529216212077	98.7486866294392	98.8335470316219	91.745174464248	98.6843580026328	74.4367852320574
cg21672855	81.4099631213859	97.1405219876415	94.9222562425054	96.0583492668837	86.3405672494493	98.0436816526187	84.3528309682483	97.3947859257671	97.9961094689479	62.6663951819052	97.1211615833403	66.9556926440042
cg07242214	88.9052885539382	89.5822928625012	89.9771498958446	57.4613078482247	74.0143200508377	76.2106024357868	80.4359944172637	86.9941146701748	82.6972300941464	64.4494497153292	52.8433035410841	90.9075741772886
cg13610333	89.8821643276009	91.513249741938	92.104588188913	81.3567090213368	39.1104118223065	88.6766547739195	39.9483374055923	87.7348762698054	90.6369720550097	88.4415868604121	78.4909543774075	68.7462566843594
cg03400695	91.7768804804686	94.4445318560468	96.2097573002157	88.7161418393917	81.2575544126858	95.6479241731855	85.783877122525	28.6776332742218	94.4102336518093	88.1538883086827	68.0112929793127	94.4553707806465
cg09859659	92.8730726879367	94.0989095039927	94.7997946252408	92.6280961112912	47.6226486878373	19.250423030196	52.9833704743848	91.3056204797925	13.9079889279612	46.6525869247788	88.0477496894855	94.9508358132277
cg09147065	91.3817004705376	92.4958403067714	92.555588223464	91.4712507581971	24.7429116490654	17.2075658228074	4.93656288303877	80.3343788529384	42.4022321057757	4.35974701441802	89.9477382160644	91.7081357949544
cg05373567	98.3189237880498	98.7566415378641	98.3031168594526	98.4117397748745	2.2300522285754	98.6308723455878	1.77408818171557	98.3585372344631	98.6364045395465	1.75910122105433	98.1879699764593	98.5175549644425
cg11848483	93.6441858669068	94.3484681479064	6.38056151341451	44.4934866009912	13.4288434079725	96.2414296448056	19.824624138719	94.8827940755547	95.9390399599157	78.0068921790673	94.4116590000304	5.75441506813505
cg04180114	84.4480848785976	92.3783458697203	5.16906589617515	38.3432269696099	5.75735857083497	90.7126383792991	4.01484563000087	87.1107811688607	89.6769641326333	18.3018542182228	85.5476013328338	5.85194570808458
cg11210357	87.1476835285114	89.8683907284754	3.19744517905452	31.9499489151365	9.58183445753256	93.2138201206879	8.86796175522526	91.2272528154646	92.0748561455432	25.3283479601444	78.409648704426	3.52538656235985
cg16876192	98.7496863548734	98.8399191968358	98.6059407342628	98.7604709265214	13.02676482485	98.8790446425353	10.8939994742127	98.7209889358808	98.9497576685646	82.4749386185441	98.6059358428137	98.506003122792
cg27250368	2.78333547773798	2.30943129162799	1.56976203164935	2.42626607157287	7.72065277712414	2.21053710514003	8.87092294276141	2.71817506068462	2.41925203092832	67.2218133850789	2.69701834847526	1.70433423311838
cg25803766	1.33492666433771	1.15665647140639	1.01007768227722	1.24087309329016	93.5417682393071	1.37537190493306	18.6040147336153	1.42615755868367	1.39238674001415	30.0410425243302	1.48317650716103	1.07271833462799
cg07471156	83.7424784417999	98.4297043855984	95.1874079015688	56.9518829991204	89.3048687898237	56.4092853422046	81.8089325457266	73.683049316497	58.6845875819137	88.1231264822662	26.122767077349	95.3861506983134
cg27617225	82.3502272629531	98.480720322192	90.245620161766	52.3628786098492	3.66974145757505	46.0426174607025	27.7269217940358	66.3926231794489	47.8494717259704	16.0552200292633	15.9398725427849	84.6368141945496
cg03515927	89.2534083835957	94.0913249608892	95.8950421078077	70.7496175100739	48.0583945379007	79.7743193332717	36.105947837383	91.3157723154044	84.3458957213355	49.3412207135589	40.2205922717479	94.0911541190366
cg11899596	93.0902663472907	93.4667850753863	92.3263757005839	93.3472740357443	52.0324247350762	29.2784969279995	36.2763856320068	85.484163403272	66.9216825776311	44.0660176386312	93.2728358331898	92.4593484470796
cg14540650	23.1005762759737	93.7766154634903	91.9141410570473	69.2066360968478	78.9176791291534	59.0496195509611	83.7527363200509	6.38606231175459	54.6644400893726	85.7653221069725	58.4767135488739	89.9593148826488
cg15518883	43.4760280327943	89.900943145067	14.7774177073867	39.430681783166	95.6610161534683	88.040021173272	94.3413540246766	84.9396251824531	86.5036172359848	94.5249778592975	85.0492899378377	15.3004721995569
cg13895650	92.6242828520294	92.4454175764869	94.1093147030915	92.5550757399626	23.8175624178206	16.9804078095528	6.06571752031412	38.0177097573833	29.1158185131048	3.97817470336181	92.0858812588902	93.8107416018393
cg14134003	23.3515161958341	88.2051451284447	85.3463303858011	36.6954923295592	94.3845830851996	8.82014754610292	84.8330183992478	6.13509312124876	9.03788178080823	93.0604198036559	6.34175782789342	88.2381947771073
cg13932501	92.181629487226	91.0212726963528	94.6487345403073	92.0322902359499	73.6947103516948	73.6065965642752	36.9329655037039	7.50637697032449	40.7117455003656	24.8614678499605	91.053292095881	91.0948194372976
cg13862853	94.8948311352299	94.057566428719	96.2956055208611	94.7978947674538	94.2007414785679	5.32343056230713	93.5176356205389	91.9422964420936	14.6329611444893	33.3745784202468	94.882592942569	95.2645915267991
cg21624883	4.15384879254313	3.54459239996894	5.79153812842617	4.05316157437328	90.4351124580293	5.5858147633285	75.2571064578663	4.29539982673312	5.45073784630797	6.8713205413025	4.15261189454364	5.52094868030663
cg14184780	59.1544836687169	97.3876749206525	88.0942825734448	58.5919102027596	11.0695708254906	25.6428426736913	8.4766551986513	24.9921143568517	26.1743924174939	7.79179593915656	41.540108265563	77.1416457078271
cg13446911	94.2500418295413	95.052268171399	96.2849131357949	68.762463326145	94.6162579273444	95.3338494296243	93.6148214958935	94.8400016990955	95.2983566857143	91.8276204520611	29.3470916397584	96.0548006329161
cg13655635	5.78555750511926	89.8565349330088	49.6830239761028	7.78693109617051	90.3071230084992	6.45253400841194	91.1739104092709	5.79857933586886	7.32636295767169	93.3562870535987	6.03000920361243	65.5505205236294
cg13633625	93.078381129254	92.6644744200152	95.7754605047129	93.7630778764302	95.7165428797143	72.4390690275874	82.9923440445987	65.6529996280673	27.5804505304907	82.6509693618282	93.6080405987405	94.8442278742662
cg14136214	89.462967937764	93.6675443952499	25.4332364655154	64.6063366020671	90.6629094350141	94.2940219259394	92.0329550983911	92.4612901270894	94.1954651284076	94.5630293757523	91.5205347804104	41.091906367978
cg00620024	94.1913633739891	93.5028328463809	9.44704847839744	68.543784266884	41.1336113302868	95.4702154469138	91.5681525063322	94.1466140970679	94.4485298491163	93.1243352064158	92.8014215106779	14.2411339459938
cg13618969	92.9094645691288	93.0070912141943	92.9465749566428	93.0579409886235	7.34082642633233	82.5507665118272	78.4346971974187	89.7076716999032	36.354162809336	47.706429517196	91.7247711029211	91.7218411706464
cg14408428	92.5100793569694	91.2595651374189	25.4125226431877	67.4345377629674	50.8255277815028	93.9768950569898	44.9902354378004	93.225616531988	93.9458730264208	66.1313499510687	80.7989069607213	17.7748028509064
cg27331292	94.399029407877	4.16287156209066	96.0875995091153	94.4525950129324	70.137415449281	94.7051258741974	68.4760087636664	94.0865003796274	94.8705031360196	72.8304974063446	93.5954230851801	94.9966560876859
cg13828227	96.3905499744643	2.45215393642163	97.7012340889989	96.3419980811075	87.4451396167877	95.8574088651105	69.8034986141588	96.2028184095588	96.1415340109772	46.3159651715644	95.9814072335064	96.4879475024684
cg14612966	93.8202002924235	90.457470693731	94.8884996811365	93.011330173328	7.89152734302176	39.0990582754954	13.2775677825442	93.0425522201361	77.5710894785143	13.5851462859479	93.5275410130012	93.8842605678552
cg14522718	96.0527738644338	97.8545409187714	1.73525051070239	38.3977123505171	85.1740062241532	96.8722065646675	70.2134597894848	96.7127165849296	95.517904895632	89.6692734655496	75.9162082245846	5.13227045431362
cg02393092	32.2988389650411	93.5365398935861	93.9078279180879	93.1620482316214	94.3213111723125	94.3245616073138	92.6963346118119	93.7077264031374	93.2850595879706	93.8280331550625	93.2863577441568	92.5346189553928
cg13996962	1.82784521526411	1.62595679556771	1.38926214594004	1.61907426191693	94.4659758932171	1.52812404221951	86.7674045836015	1.7887450274324	1.52751989264587	20.6561420819088	1.81465140261201	1.46965475359197
cg13766489	98.642397405663	98.8414346383771	98.8162742059883	98.7282004160177	5.3942683162885	98.6478402207794	3.03682331191017	98.6218852499745	98.6623148512695	3.33890505124235	98.6330071308593	98.7304490317645
cg13448402	2.5306738164836	2.49732759134596	1.97147638025679	2.45362844172865	93.91948175725	2.3065020386744	88.0324408025403	2.60153481129121	2.34384097730987	23.2723248350296	2.54421371758709	2.03927647527363
cg14044707	86.3420669952812	89.3299512030031	5.17022900618922	21.8138733514449	75.4568584202026	26.3248185633006	53.4550936235316	67.4931593832715	34.3540080014266	67.3803803795959	85.9846668049142	7.63091616258425
cg13399952	5.31727654522076	91.8946030998969	6.3594880704945	5.2756654936305	3.81843845951508	6.84666490753478	4.6848566978691	5.61705984288187	6.52693321501731	3.42559951598912	5.08802816310936	6.14983922979195
cg14548264	78.9848688511201	82.9632969350781	71.5173311708893	64.4851844227322	7.12097622935784	84.6817160606143	48.7386360202738	80.5188816900171	82.2179010814989	85.887917579562	56.0456409845942	20.2836127682266
cg14550153	87.139917163787	3.19209085937122	89.6555714028308	84.7700192825475	95.6885846417989	79.1924287713754	92.6968739786347	83.0846222063645	78.3536286130553	92.8693104651886	82.5586723644538	82.1995008068241
cg21191275	91.4514546823722	91.7273503293318	12.6455150833763	57.1578769677609	4.87055232069188	93.4800918295168	2.9567556955557	92.0749483935097	92.3663461374501	2.80198398946297	90.9419288235819	27.3286475610053
cg14586546	79.7024425519513	83.6001660821751	86.1392476797199	47.9393551937341	5.01698228256277	79.4510701035088	23.1846558009154	84.3848222918725	80.3828253215909	88.675363240885	34.0318950612399	74.9240744776894
cg21222370	4.06068529175606	4.21445889361883	2.85651867046714	4.38820300045859	94.9652708221175	3.35084737199262	32.4249252134872	4.32789981500168	3.07292293063343	89.5626334263996	4.16929274251295	2.84122874174806
cg25268422	18.7771245251244	92.2112720869788	88.7328751206661	77.7912005828281	94.4667270067518	85.6112465465299	93.7930788938317	91.062188259486	83.7750359165379	94.2920722433307	80.3282279425765	82.2888330918439
cg14266770	90.4472169093318	92.5906956810896	93.9530422160715	87.1540674363634	84.2840026939975	78.1350355566491	85.1768736304687	18.0790227974836	35.7551371606555	88.0536861839524	85.6138654768103	92.1519850270299
cg13476777	98.6571612769345	98.8376546176392	98.72056004129	98.6969590932404	2.49330328648292	98.4014490396003	1.77462153546849	98.6359348379424	98.5219929293922	1.85605576737993	98.6239897913397	98.6665686974142
cg07772309	1.46455701448211	1.39010346030339	0.964696349247387	1.41220283864814	92.9172641113095	1.24896724400055	91.1295060220432	1.5547835529984	1.25800253495483	10.2815268796198	1.5269989583683	1.05509262031395
cg16905822	92.5891680364568	92.6010163846124	94.6031723066837	92.2944574249554	72.2035298222074	26.3377043692855	36.7247458718393	91.0794416963379	68.9362585408312	91.1411762334017	92.5288559339228	93.5774694191849
cg09169356	91.0946045403913	3.7993254773515	93.3448214984399	90.4121526396831	53.8814843655415	87.742120571841	86.3298091584412	88.211039637224	86.9637389404544	94.5263299502509	89.9373469240833	91.7098259823207
cg18764192	93.4044797514641	92.8447003942174	83.3496266406441	90.2679987514196	74.9328725864382	92.7355752497437	8.63701663926289	93.5395458553977	93.4101285656352	8.374860402014	92.3444559854044	55.2279881994992
cg12219469	90.8969870575157	93.560287822142	50.462159933799	81.5563735026588	85.1242236731184	83.2097686203479	36.1263217978766	92.4124538887489	89.9995525105461	57.0796024192334	90.1121806825701	31.8808598481762
cg14038949	25.0996011409908	85.5652668014468	44.9013978331566	45.8552037993854	8.34859939258763	80.3259062104902	14.1084183831956	81.0706555213247	80.610194464018	12.7711447304184	51.0402379493282	47.1368018834279
cg07811255	93.9693545158256	8.18019724463977	94.8746770956396	93.5916971628689	91.6556009388958	93.7636585724351	90.6975719414345	93.9801122255621	93.9143676215414	90.1008008780827	94.1696154259012	91.6714394899413
cg05008854	91.2018413410399	93.8050769133963	93.8734474871427	88.8017232392555	6.0550122753975	8.22226514623158	37.7347307842386	59.5200873119266	12.3762134361357	72.4238453783256	87.5848078667424	93.7024084220884
cg22924545	94.7978483736749	94.0124177957264	96.5694383500081	95.3294259888473	5.14304800602243	95.8587743918627	91.0458661248673	95.3333613420552	95.8475130856601	92.6859994750536	95.225143419947	95.6685356539217
cg13694466	89.7388623192979	89.9652229003792	89.7225633616638	87.4701115552073	92.3010849302729	49.1578523150069	45.4089175485988	90.6656534461439	88.0511295570241	93.3609338100678	86.8951696100902	67.1113460281385
cg05392293	82.073546003014	94.7213886346549	8.97793035903615	28.8951806474365	92.6268442550918	90.0361925861464	74.0452497610433	86.0688664306338	84.2117630197799	75.8507586184279	67.4954174232259	28.6471239287149
cg16936094	94.3652401876231	94.3319626673651	85.6519515707331	94.1293832402931	7.60302253681687	95.5974448202526	11.9571190757914	95.0770626447485	95.1521784465732	10.9845678872731	93.5364048342582	21.042712631839
cg09027601	5.65197500440009	92.5845881669122	4.88155665006791	6.33263101551603	13.0559456457124	41.4733502505759	5.20960986389243	40.8199524116518	46.6914100343656	5.47328667490015	7.76794810272633	6.11768326096855
cg08826264	3.32525987481579	1.82106009029971	3.92238692133638	3.20200465964225	95.2252452880151	2.14164880763737	45.364097283432	2.16742919434918	2.30663447819925	6.13310122802629	3.17842717137772	3.57842052188021
cg18794404	1.94907088209227	98.2805535840597	1.37479331769077	1.8808379834963	71.8637349057499	1.91147484776796	83.0377742630573	1.94701142616265	1.79259896561828	84.797782066101	1.96773786879104	1.38090371598028
cg17120366	21.9918882273687	92.0140857702906	91.7887636077304	93.2838035723041	94.6491831197346	92.4805339581281	74.645915722508	92.7107515240522	92.2377282029109	81.6484345950157	92.4118760956799	90.2736208732994
cg17158149	94.42478745052	94.2399378791435	89.9536548815746	87.7482005347647	93.1002495640208	95.4428974958138	23.0980287791036	94.8991888998445	95.5437730728694	85.592841416525	89.7781527373546	67.4579666491231
cg20545410	5.89232189638452	93.8560045769171	94.2773233721063	61.6851142715925	95.1611283142571	22.0982044303498	91.1652210616352	6.68151547081605	28.6006043066337	71.0952058076958	31.1823289774145	93.1554814478372
cg04780563	89.6267969708639	91.8428351105474	40.3631520450922	14.2201234559074	3.97565177098194	92.4768633741296	3.77605856694681	91.4159077924468	91.8390234393291	48.5464543845812	16.2001959059931	34.3299954847495
cg07755173	1.60097420819089	1.42492715417166	0.849376927546451	1.44136042015708	8.19020344978712	1.33301996841983	15.6573811352944	1.5421096091623	1.32810579501119	89.1850985707331	1.60708132415092	0.864572551084069
cg23568192	92.0802882352339	91.6513712944764	93.1662682205044	91.2079392341246	94.1755275822252	8.15465886923109	91.0424286209934	8.08244613218008	8.69561120205727	93.6180614888382	91.1692115454475	92.3662761116927
cg25921502	90.9437293258672	3.29305758859805	91.2975888785713	89.8076252627453	4.28605756803986	94.6878902413808	4.08812678058316	90.6542501858952	92.052243820604	4.00152497089051	91.126318737922	83.9123170483975
cg25656283	92.1115693956177	90.8620138145669	92.8295453105808	92.1780984224825	96.7826308481938	13.8213113563749	94.0769456882279	77.8984613489773	30.3098775944379	50.78874730007	92.0333976941448	92.2433141943615
